ANN_IMPST,TIPO_DICH_ACCERT,FLG_PRES_ADESIONE,INNESCO,TIPO_CONTROLLO,TIPOLOGIA_CON,FLG_PRES_RICORSO,SETT_IMP,PESO,PESO_ADESIONE,AFFIDABILITA,SOLVIBILITA,STATO_CONTROLLO,FL_CONDONO,RIM_DA_RES_AUT,RIMB_NON_CONC,RIMB_NON_CONC_DEF,RIMB_NON_CONC_AUT,CREDITO_NON_RIC_AUT,DEBITO_IMPOSTA_AUT,IVA_OP_IMPON_DIC,CREDITI_IVA_DIC,VOL_AFF_DICH,VOL_ACC_DEF,DETR_IVA_DIC,DETR_IVA_ACC,FLG_PRES_RISCOSS,INDAGINE_BANCARIA,MAG_IMP_IRPEF_ACC,MAG_IMP_IRPEF_DEF,MAG_IMP_RIT_ACC,MAG_IMP_RIT_DEF,DEBITI_IVA_DIC,COD_MOD_DICH,COD_CLASSE_VOLUME,IMP_BEN_AMM,IMP_BEN_NO_AMM,IMP_BENI_ALTRI,IMP_INTRA_IMPOST,IMP_IMPOR_IMPON,IMP_IMPOR_IMPOST,IMP_ESPORTAZ,IMP_OPER_INT,IMP_VE_OPESEN,IMP_OPER_NOIMP,IMP_CESS_BENI,IMP_VE_VOLAFF,IMP_ACQ_NOIMP,IMP_ACQ_ESENTI,IMP_ACQ_NODETR,IMP_OPER,IMP_IVA_DEB,IMP_CREDAP_COMP,IMP_CRED_AP,IMP_VERS_PERIOD,IMP_CONSUM_IMPON,IMP_SOGG_IVA_IMPON,IMP_V_AGG_IMPON,IMP_V_AGG_IVA,VAL_ALIQ_M_VOL_IMP,VAL_ALIQ_M_ACQ_IMP,VAL_ALIQ_MEDIA_VOL,VAL_ALIQ_MEDIA_ACQ,FLG_PRES_BILANCIO,COD_NATURA_GIUR,COD_STATO_DOC,COD_DIR_REG,FLG_VC,FLG_RF,FLG_FC,COD_ATTIV_GEN,IMP_UTIL_CONTEC,IMP_PERD_CONTEC,IMP_RIM_FINALI,IMP_ESISTZ,IMP_IMPST_NETTA,IMP_ECC_PREC,IMP_ECC_PREC_F24,IMP_IMPST_DEBITO,IMP_IMPST_CREDIT,cod_uff_prov_gen,cod_uff_ann_gen,imp_ricavi_comp_attiv,imp_tot_pos,imp_sps_prest_lavoro,imp_tot_neg,imp_redd_lrd_attiv,imp_redd_imp_attiv,VAR_CREDITO,VAR_RIMBORSO,VAR_DETRAZIONE,VAR_VOL_AFF_POS,VAR_VOL_AFF_NEG,CNR_S_AND_EXT_Obi
2001,3,0,1,1,1,1,3,54,0,2,2,13,0,0,0,0,0,0,0,-514836.77,2798283.81,33736649.33,0,0,0,0,0,0,0,0,0,0,6,7,2782503,0,8449481,0,0,0,0,0,0,0,15494,33736649,0,4762,47193,0,1624582,381386,381386,0,0,0,381190,314513,4.81,13.25,4.82,13.23,1,4,2,912,0,1,0,1,4183,0,0,0,0,0,0,0,0,PG,PG,33102406,0,2367360,0,0,0,265891,0,265891,35376723,15494,0
2003,3,1,2,1,1,0,4,30,38,3,3,19,0,0,0,0,0,0,0,-14202,4981,25274183,25289371,59385,59385,1,0,0,0,0,0,0,6,6,5301,0,20027,0,0,0,0,1239278,2063851,0,0,25274183,0,23993162,0,54262,54404,373,9594,0,0,0,-296213,984097,19.97,20,0,0.24,1,2,2,901,0,1,0,3,8307,0,0,0,16836,19141,0,0,2720,AL,AL,25271649,0,10199,0,52812,52812,14202,0,14202,25274325,0,0
2003,3,0,2,1,2,0,4,8,0,3,3,21,0,0,0,0,0,0,0,-39198,28569,86941,114521,45957,45957,0,0,0,0,0,0,0,6,2,54959,106390,69206,0,0,0,0,0,0,0,0,86941,0,190,567,0,17388,685,11313,0,0,0,-142857,-143614,20,20,20,19.93,1,2,2,904,0,1,0,18,0,56,0,0,0,0,0,0,0,MI,MI,86937,0,0,0,-25746,-25746,39197,0,39197,104329,0,0
2004,3,0,1,1,1,0,3,22,0,0,0,17,0,0,0,0,0,0,0,-79493,28865,0,0,28865,28865,0,0,0,0,0,0,0,6,1,141981,0,2346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1298,51926,0,0,0,-144327,-144327,0,20,0,20,1,2,2,901,0,1,0,16,0,4438,0,0,0,2,2,0,0,AL,AL,0,0,0,0,-4093,-4093,79493,0,79493,0,0,0
2003,2,0,1,1,8,0,5,18,0,3,3,3,0,0,0,0,0,0,0,113,1039,0,0,1039,1039,0,0,0,0,0,0,0,5,1,0,0,5997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4300,3148,0,0,0,-7456,-7456,0,13.94,0,13.94,0,24,3,904,0,1,1,5,0,104574,0,0,0,0,0,0,0,MI,MI,0,0,0,0,-5301,-5301,0,0,0,0,0,0
2004,2,0,1,1,1,0,4,54,0,2,2,2,0,0,0,0,0,0,0,-4413,3008,110961,0,14104,14104,0,0,0,0,0,0,0,5,2,2583,0,8093,0,0,0,0,0,0,0,0,110961,0,207,0,0,11096,12186,10587,3034,110961,0,26355,26148,10,16.67,10,16.63,0,24,2,920,0,0,0,12,0,0,25550,14830,0,0,0,0,0,TP,TP,110961,136511,25316,133766,2745,2745,4413,0,5997,122057,0,0
2002,6,0,1,1,2,0,3,54,0,3,3,20,0,0,0,0,0,0,0,1,239215400,17930730986,17930730986,0,0,1,0,0,0,0,0,0,I,8,387845762,25803898,4217519102,148740928,931969526,85426,1787258871,344459633,36653064,12161138,40771187,17930730986,264198276,181013083,6358971,0,2333932884,0,0,0,0,0,-1974240528,306039760,19.99,19.97,12.16,14.6,1,3,3,901,1,0,0,4,0,2556432243,0,0,0,908011,0,0,2480161,TO,TO,16459008327,0,1020188560,0,-2117514735,-2117514735,0,0,0,20152411977,40771187,0
2003,2,1,AA,1,1,0,4,35,0,3,3,36,0,0,0,0,0,0,0,-8723,2816,2177457,2177457,221007,221007,1,0,0,0,0,0,0,5,4,1454,0,75717,0,0,0,0,0,5098,0,0,2177457,0,0,0,0,218191,0,2344,3657,0,0,43510,48608,10.04,10.38,10.02,10.38,0,25,2,915,0,1,1,11,60059,0,0,0,0,0,0,0,0,AQ,AQ,2338358,0,0,0,74615,74615,8817,0,8817,2395648,0,0
2003,3,0,1,1,1,0,3,12,0,2,3,20,0,0,0,0,0,0,0,-100327,98475,2027630,2027630,352589,337691,1,0,0,0,0,0,0,6,4,15127,607056,790378,0,0,0,0,756006,0,1115,62,2027630,500,750,9043,0,254114,87927,89779,0,0,0,-492981,254285,20,19.99,12.53,19.88,1,2,2,904,0,1,0,6,53632,0,0,0,0,56169,56169,0,33860,BS,BS,2188252,0,381188,0,95213,95213,100327,0,100327,2281806,62,0
2000,3,0,1,1,1,0,4,35,0,0,0,17,0,0,0,0,0,0,0,-428.14,428.14,0,0,0,0,0,0,0,0,0,0,0,6,1,207,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2141,-2141,0,19.99,0,19.99,1,2,2,914,0,1,0,8,0,1541,0,0,0,0,0,0,1,CE,CE,0,0,0,0,-1346,-1346,428,0,428,0,0,0
2003,3,0,1,1,1,0,3,12,0,2,3,20,0,0,0,0,0,0,0,-1290,1290,552368,552368,2809,2809,1,0,0,0,0,0,0,6,4,4168,10938,223553,0,0,0,0,0,0,0,0,552368,163774,8693,14850,0,1519,4303,4303,0,0,0,-6528,313709,20,19.89,0.27,1.18,1,2,3,903,1,1,0,13,6708,0,0,0,9085,0,0,147,0,SP,SP,567118,0,268293,0,26722,26722,1290,0,1290,553887,0,0
2004,3,1,1,1,1,0,4,53,0,3,3,8,0,0,0,0,0,0,0,-9996,9996,193673,0,24726,24726,0,0,0,0,0,0,0,6,3,659,0,123032,0,0,0,0,0,0,0,0,193673,0,61,0,0,14730,6131,6131,0,193673,0,70043,69982,7.61,20,7.61,19.99,1,2,2,914,0,1,0,8,1938,0,0,0,3077,0,0,1912,0,BN,BN,193673,0,101490,0,9324,9324,9996,0,9996,208403,0,0
2005,3,0,1,1,8,0,4,18,0,3,3,3,0,0,0,0,0,0,0,-160381,160381,7517446,0,706071,706071,0,0,0,0,0,0,0,6,5,16205,532,332080,0,0,0,0,0,0,0,93,7517446,0,462,26006,0,545690,106215,106215,0,139521,7378018,458661,432100,7.26,10,7.26,9.97,0,2,0,909,0,1,0,8,11760,0,0,0,7535,0,0,0,12326,RE,RE,8045330,0,205083,0,22833,22833,160381,0,160381,8063230,93,0
2003,3,0,1,1,1,0,4,53,0,3,4,3,0,0,0,0,0,0,0,-11680,13247,960203,0,203648,65968,0,0,0,0,0,0,0,6,4,58395,0,35903,0,0,0,0,0,0,0,0,960203,0,1282,36638,0,190401,16763,15196,0,0,0,-58852,-96772,19.83,19.98,19.83,19.27,1,2,2,908,0,1,0,8,0,23408,0,0,4301,0,0,3859,0,GO,GO,965227,0,163862,0,12651,12651,11680,0,13247,1150604,0,0
2003,2,1,1,1,1,0,4,35,16,3,3,19,0,0,0,0,0,0,0,-1148,1148,56482,60482,11090,11090,1,0,0,0,0,0,0,5,2,0,0,56286,0,0,0,0,0,0,0,0,56482,0,0,2745,416,9942,0,0,0,0,0,-7711,-2404,20,19.99,16.87,18.83,0,24,2,911,0,0,1,3,0,0,0,0,0,0,0,0,0,PO,PO,56490,56490,32968,76034,-19544,-19544,1148,0,1148,66008,0,0
2004,3,1,2,1,1,0,4,8,0,3,3,8,0,0,0,0,0,0,0,-2392,2392,69812,0,16354,4984,0,0,0,0,0,0,0,6,2,14580,0,77822,0,0,0,0,0,0,0,0,69812,0,0,210,0,13962,6776,6776,0,0,69812,-22380,-22590,20,17.74,20,17.7,1,4,2,907,0,1,0,17,0,4669,0,0,0,0,0,0,3378,VR,VR,107036,0,44652,0,-3203,-3203,2392,0,2392,83774,0,0
2002,3,0,2,1,1,1,4,8,0,3,3,10,0,0,0,0,0,0,0,-43944,25557,0,0,0,0,0,0,0,0,0,0,0,6,1,520,0,554736,0,0,0,0,0,0,0,0,0,0,0,791,0,0,83,18470,0,0,0,-559862,-560686,0,4.57,0,4.56,1,4,2,913,0,1,0,8,0,220,0,0,0,0,0,0,0,RM,RM,0,0,0,0,-220,-220,43944,0,43944,0,0,0
2005,3,0,1,1,1,0,3,18,0,2,2,20,0,0,0,0,0,0,0,-54879,51203,1933824,1933824,473998,473605,1,0,0,0,0,0,0,6,4,773272,0,39209,31617,0,0,0,0,0,0,22250,1933824,0,127,65631,31617,422795,19529,20769,2486,1812981,142909,-412787,-500611,20,19.98,20.23,19.47,0,2,0,920,0,1,0,11,14414,0,0,0,2273,0,0,2132,0,TP,TP,1906608,0,207011,0,14863,14863,54879,0,54879,2347252,22250,0
2003,3,0,1,1,8,0,3,18,0,3,3,21,0,0,0,0,0,0,0,-69178,11058,2949529,2949529,546099,546099,0,0,0,0,0,0,0,6,4,43715,0,413579,0,0,0,0,0,7822,0,0,2949529,220032,28547,2067,0,535041,0,17281,40839,0,0,-26287,-31611,19.79,20,18.14,18.32,1,2,3,920,0,1,0,9,0,33903,0,0,0,12569,3974,0,9072,ME,ME,2650780,0,156933,0,-22330,-22330,69178,0,69178,3484564,0,0
2001,2,0,1,1,1,0,5,53,0,3,3,3,0,0,0,0,0,0,0,-11552.11,8605.72,545120.26,0,0,0,0,0,0,0,0,0,0,5,4,2534,6088,69997,0,0,0,0,0,2995,0,19371,545120,0,19,1363,0,42149,0,0,2947,0,0,182798,165041,7.51,13.4,7.73,13.35,0,24,2,901,0,0,0,8,0,0,0,0,0,0,0,0,0,TO,TO,540834,552398,17649,517398,35000,35000,5966,0,5966,606640,19371,0
2004,2,1,1,1,2,0,4,54,16,3,3,19,0,0,0,0,0,0,0,-64755,57447,208327,302527,66435,66435,1,0,0,0,0,0,0,5,3,608997,0,163381,0,0,0,0,0,126851,0,0,208327,0,0,139543,0,8988,0,0,7308,0,81476,-551359,-564051,11.03,10.5,4.31,8.6,0,25,3,912,0,1,0,16,23845,0,0,0,0,0,0,0,0,PG,PG,26202,0,0,0,17421,17421,64755,0,64755,217315,0,0
2004,2,1,1,1,8,0,5,18,0,0,0,17,0,0,0,0,0,0,0,-23592,23592,382613,0,93189,93189,0,0,0,0,0,0,0,5,3,1582,0,25179,0,0,0,0,0,0,0,0,382613,0,2387,1315,0,69597,0,0,0,138847,243766,-83910,-87612,18.19,19.98,18.19,19.82,0,25,2,917,0,1,0,11,0,113013,0,0,0,0,0,0,0,BA,BA,382689,0,14370,0,-108257,-108257,23592,0,23592,452209,0,0
2001,3,0,1,1,3,0,3,12,0,3,3,20,0,0,0,0,0,0,0,-15452.91,15452.91,35990.33,35990.33,0,0,1,0,0,0,0,0,0,6,2,44995,0,43466,0,0,0,0,0,0,0,0,35990,12497,1656,0,0,3599,0,0,0,0,0,-75621,-89774,10,17.16,10,15.15,1,2,2,917,0,1,0,12,0,10485,0,0,0,0,0,0,0,BA,BA,38101,0,0,0,-10485,-10485,7981,7981,0,39589,0,0
2003,2,0,1,1,1,0,3,33,0,2,3,20,0,0,0,0,0,0,0,-6588,382,0,196253,382,1,1,0,0,0,0,0,0,5,1,0,0,2339,0,0,0,0,0,0,0,0,0,0,214,0,0,0,786,6992,0,0,0,-2125,-2339,0,17.93,0,16.33,0,24,2,921,0,0,1,8,0,0,0,0,0,0,0,0,0,SS,SS,0,0,0,3088,-3088,-3088,6588,0,6588,0,0,0
2001,2,1,1,1,A,0,5,35,16,3,3,19,0,0,0,0,0,0,0,-378.05,20.14,6297.16,8470.41,0,0,1,0,0,0,0,0,0,5,1,0,0,647,0,0,0,0,0,0,0,0,6297,0,0,0,0,630,293,651,0,0,0,401,401,10,11.01,10,11.02,0,25,2,917,0,0,0,11,0,0,0,0,0,0,0,0,0,FG,FG,6298,6298,0,6627,-329,-329,195,0,195,6927,0,0
2001,2,1,1,1,1,0,4,53,24,3,3,19,0,0,0,0,0,0,0,-22514,22514,255941,255941,0,0,1,0,0,0,0,0,0,5,3,25219,0,27490,0,0,0,0,0,0,0,0,255941,0,0,511,0,23350,2368,2368,0,0,0,26623,26112,9.12,20,9.12,19.96,0,24,2,909,0,0,0,8,0,0,60136,13828,0,0,0,0,0,MO,MO,210215,270508,16828,223804,46704,46704,22514,17000,5514,279290,0,0
2003,3,1,2,1,1,0,4,30,0,2,3,8,0,0,0,0,0,0,0,-138838,262142,13495042,0,1369586,1361443,0,0,0,0,0,0,0,6,6,48422,137439,2346611,341360,8306,0,2046285,8498790,0,0,3333,13495042,76272,31687,63221,796985,1107444,205097,205097,16401,0,0,-5305379,3124020,20,19.97,2.3,13.21,0,2,2,911,1,1,0,6,30814,0,0,0,0,0,0,0,79436,PT,PT,12848830,0,1498670,0,-689812,-689812,155239,0,155223,13808834,3333,0
2003,2,1,1,1,2,0,4,82,24,3,3,19,0,0,0,0,0,0,0,-174294,31977,1179205,1339205,90529,86509,1,0,0,0,0,0,0,5,4,44804,4051,20902,0,0,0,0,0,0,0,0,1179205,0,30,287,0,58552,48107,190424,0,0,0,520269,519952,4.97,13.74,4.97,13.73,0,25,2,901,0,1,1,8,586697,0,0,0,0,0,0,0,0,TO,TO,1175947,0,0,0,641131,641131,174294,0,174296,1237758,0,0
2001,3,0,1,1,1,0,4,0,0,0,0,29,3,0,0,0,0,0,0,-52809.78,36154.05,1761875.67,0,0,0,0,0,0,0,0,0,0,6,4,15467,0,63331,0,0,0,0,0,0,0,0,1761876,0,0,0,0,321388,0,16656,0,0,0,-180770,-25833,20,20,18.24,20,1,2,2,909,0,1,0,10,38970,0,0,0,15130,46,0,15083,0,BO,BO,1761873,0,18925,0,58800,58800,27274,0,27274,2083264,0,0
2002,3,0,2,1,2,0,4,8,0,3,3,21,0,0,0,0,0,0,0,-249,89,7231,7231,0,0,0,0,0,0,0,0,0,6,1,0,0,250,0,0,0,0,0,0,0,0,7231,0,0,0,0,1446,1195,1355,0,0,0,-519,-519,20,19.81,20,19.81,1,2,2,914,1,1,0,3,0,70503,0,0,0,0,0,0,137,AV,AV,7231,0,2315,0,-60118,-60118,249,0,249,8677,0,0
2004,3,1,2,1,1,0,4,20,29,3,3,19,0,0,0,0,0,0,0,-15141,2770,568850,714668,114940,114653,1,0,0,0,0,0,0,6,4,75377,0,365961,0,0,0,0,8000,0,0,0,568850,0,0,636,0,112170,13798,17672,8656,462571,98279,-53583,-46219,20,18.71,19.72,18.69,1,2,2,909,0,1,0,12,575,0,0,0,2178,0,0,0,5214,RA,RA,593850,0,64978,0,6599,6599,15141,0,15141,681020,0,0
2002,3,1,1,1,1,0,3,18,12,1,2,19,0,0,0,0,0,0,0,-21308,20046,617274,617274,0,0,1,0,0,0,0,0,0,6,4,6875,0,1066615,44432,241167,0,491542,34814,0,0,0,617274,20234,476,32858,0,62916,0,0,1262,0,0,-324067,-456216,20,19.99,2.95,7.73,0,2,2,909,1,1,0,5,0,240813,0,0,0,1935,0,0,4331,FO,FO,611101,0,97923,0,-217351,-217351,21308,0,21308,635457,0,0
2004,2,0,1,1,1,0,5,35,0,3,3,21,0,0,0,0,0,0,0,-3228,3228,56982,126838,8926,8926,0,0,0,0,0,0,0,5,2,990,0,2077,0,0,0,0,0,0,0,0,56982,0,722,0,0,5698,1074,1074,0,56982,0,7388,6666,10,18,10,17.74,0,24,2,904,0,0,0,12,0,0,18216,9314,0,0,0,0,0,CO,CO,56982,107999,21254,101395,6604,6604,3228,0,3228,62680,0,0
2003,2,1,1,1,3,0,5,54,16,2,2,19,0,0,0,0,0,0,0,-1767,486,105623,154587,9403,9403,1,0,0,0,0,0,0,5,2,1452,0,25257,0,0,0,0,0,0,0,0,105623,0,0,6436,0,8917,0,0,1281,0,0,21434,14998,8.44,11.17,8.44,10.38,0,24,2,912,0,0,1,2,0,0,58615,56315,0,0,0,0,0,PG,PG,105623,202417,45353,177227,25190,25190,1767,0,1767,114540,0,0
2004,3,0,1,1,1,0,3,36,0,3,3,20,0,0,0,0,0,0,0,-114997,107601,6094253,6094253,1008098,1008098,1,0,0,0,0,0,0,6,5,44001,59430,1691194,0,342040,68408,369469,121029,288,0,0,6094253,28057,15,27053,146334,900497,106782,114176,0,6104,3764710,-1269672,998642,20,20,12.37,19.78,0,2,3,911,0,1,0,11,6337,0,0,0,75223,0,0,43983,0,FI,FI,5881083,0,330854,0,227949,227949,114995,0,114997,6848416,0,0
2001,3,0,1,1,1,0,4,106,0,3,3,21,0,0,0,0,0,0,0,-167122.87,149182.19,10479425.91,10479425.91,0,0,0,0,0,0,0,0,0,6,5,115166,0,1242122,0,0,0,0,0,0,0,0,10479426,0,250439,52191,0,2078339,161362,179303,0,0,0,-746175,-961076,20,20,19.83,19.47,1,2,2,913,0,1,0,9,61765,0,0,0,66626,0,0,11290,0,RM,RM,10594193,0,272347,0,185072,185072,86312,0,86312,12588571,30807,0
2004,3,1,2,1,2,0,4,20,29,2,2,19,0,0,0,0,0,0,0,-276123,260129,3305108,3530634,430807,430313,1,0,0,0,0,0,0,6,4,30117,12104,1567530,0,0,0,0,0,19872,0,2300,3305108,4399,4528,10690,0,170678,59189,59189,15994,3283909,3627,-142241,-144286,5.19,12.56,5.16,12.49,1,2,2,915,0,1,0,8,181443,0,0,0,118567,20194,20194,0,0,TE,TE,3578827,0,219584,0,359295,359295,276123,0,276123,3478086,2300,0
2000,2,0,1,1,1,0,3,12,0,3,3,3,0,0,0,0,0,0,0,-5907.75,1994.04,17499.63,0,0,0,0,0,0,0,0,0,0,5,1,0,0,27471,0,0,0,0,0,0,0,0,17500,0,0,0,0,3500,0,3490,0,0,0,-9971,-9971,20,20,20,20,0,25,2,904,0,0,0,18,0,0,424,335,0,0,0,0,0,MI,MI,17242,17666,0,27733,-10067,-10067,5908,0,5908,21000,0,0
2002,3,0,1,1,8,0,3,18,0,0,0,17,0,0,0,0,0,0,0,-195466,218556,3901202,0,0,0,0,0,0,0,0,0,0,6,4,47233,40107,458414,0,0,0,0,0,0,0,4949,3901202,3893,4375,33215,0,482704,51374,114849,0,0,0,-21344,130865,13.02,18.81,12.37,18.6,1,2,2,907,0,1,0,8,13814,0,0,0,6057,274,274,0,12596,PD,PD,2533907,0,233501,0,16825,16825,195466,0,195467,5245477,861561,0
2000,3,0,1,1,1,0,4,53,0,3,4,21,0,0,0,0,0,0,0,-9579.76,8414.12,1218200.97,1559000.55,0,0,0,0,0,0,0,0,0,6,4,11447,0,15162,0,0,0,0,0,23596,0,0,1218201,0,166,11904,0,108537,0,1166,0,0,0,-42070,621380,20,20,8.91,19.6,1,2,2,913,0,1,0,9,2054,0,0,0,0,3174,301,0,2961,RM,RM,1153902,0,0,0,4496,4496,9579,0,9579,1326738,0,0
2002,2,1,1,1,A,1,5,35,0,3,3,11,0,0,0,0,0,0,0,-13768,13541,71354,0,0,0,0,0,0,0,0,0,0,5,2,0,0,39119,0,0,0,0,50290,0,0,0,71354,0,0,1389,0,4213,7230,9692,0,0,0,-67808,-18907,20,19.98,5.9,19.67,0,24,2,910,0,0,0,3,0,0,57494,0,0,0,0,0,0,PS,PS,71354,128848,15776,121328,7520,7520,13768,0,13768,75567,0,0
2004,2,1,2,1,1,0,5,30,38,1,1,19,0,0,0,0,0,0,0,-511319,510174,7961533,8056230,894658,893404,1,0,0,0,0,0,0,5,5,178877,335985,3662891,0,2500,500,0,0,31200,1097,31200,7961533,2500,39122,67206,500,384484,284303,285448,0,32152,7928284,928236,820505,4.82,12.72,4.82,12.53,0,25,3,907,0,1,0,8,218302,0,0,0,0,0,0,0,0,TV,TV,8019044,0,989038,0,218302,218302,511319,0,511319,8376717,31200,0
2000,3,0,1,1,3,0,3,12,0,0,0,17,0,0,0,0,0,0,0,-402365.37,56109.43,17717899.88,0,0,0,0,0,0,0,0,0,0,6,6,501067,11429,1094821,1171,0,0,0,823,38613,0,142641,17717900,495459,39849,1108,0,3529498,26701,253702,119255,0,0,-157620,-748470,19.85,20,19.91,19.42,1,3,2,914,0,1,0,9,28331,0,0,0,46792,0,0,5003,0,CE,CE,17801763,0,674040,0,129495,129495,402365,0,402365,21388838,142641,0
2003,2,1,1,1,3,0,4,35,16,3,3,19,0,0,0,0,0,0,0,-32449,3464,205566,215656,32038,32038,1,0,0,0,0,0,0,5,3,0,0,161065,0,0,0,0,9760,0,0,0,205566,0,230,643,0,28574,0,28985,0,0,0,35614,44501,14.59,20,13.9,19.89,0,25,3,917,0,1,1,3,0,1841,0,0,0,0,0,0,0,LE,LE,219052,0,0,0,-21081,-21081,32449,0,32449,234140,0,0
2000,3,0,1,1,1,0,3,36,0,1,1,20,0,0,0,0,0,0,0,-41784.46,19523.62,1367831.45,1367831.45,0,0,1,0,0,0,0,0,0,6,4,11267,0,103520,0,256587,14265,0,76458,0,0,0,1367831,72948,380,10034,0,73093,46755,43218,25808,0,0,-98263,129521,20,19.97,5.34,7.48,1,2,3,909,1,1,0,6,55222,0,0,0,33665,0,0,3572,0,PR,PR,1550996,0,34671,0,106568,106568,41784,0,45322,1440924,0,0
2003,2,0,1,1,1,0,3,12,0,1,1,20,0,0,0,0,0,0,0,-11737,11162,10130,10130,12175,0,1,0,0,0,0,0,0,5,1,0,0,62291,0,0,0,0,0,0,0,0,10130,0,0,772,0,1013,1061,1636,0,0,0,-51389,-52161,10,19.79,10,19.55,0,25,2,911,0,0,0,16,0,0,475000,400000,0,0,0,0,0,PT,PT,10130,485130,0,482765,2365,2365,11737,0,11737,11143,0,0
2001,2,0,1,1,1,0,4,12.25,0,0,0,29,2,0,0,0,0,0,0,-5567.92,1212.64,82657.89,0,0,0,0,0,0,0,0,0,0,5,2,2330,0,14028,0,0,0,0,0,0,0,10,82658,0,0,0,0,3716,0,4355,0,0,0,36215,36205,4.5,10.61,4.5,10.61,0,24,2,915,0,1,0,2,24671,0,0,0,0,0,0,0,0,CH,CH,82657,0,0,0,25507,25507,2876,1720,1155,86384,10,0
2004,3,0,1,1,1,0,4,176,0,2,3,20,0,0,0,0,0,0,0,-475102,77008,41072388,41115372,3074981,3074981,1,0,0,0,0,0,0,6,7,448000,0,263111,706409,1179304,1873,1288591,10955832,11542,7856,3456,41072388,330788,36186,91887,741672,2997973,0,878509,36042,0,17400113,-7994814,8614886,12.97,12.11,5.49,9.47,1,3,2,906,1,1,0,2,62427,0,0,0,234871,196570,196570,222930,0,TN,TN,40789166,0,4150246,0,711731,711731,475102,0,475102,43332145,3456,0
2003,3,0,1,1,1,0,4,82,0,3,3,20,0,0,0,0,0,0,0,-16298,9922,553210,553210,62318,61806,1,0,0,0,0,0,0,6,4,20015,990,223904,0,0,0,0,0,0,0,0,553210,0,6975,1744,0,52396,0,0,6440,0,0,-61373,139827,15.26,15.4,9.47,15.08,1,2,2,920,0,1,0,8,1874,0,0,0,12264,0,0,6699,0,SR,SR,846159,0,187349,0,36070,36070,16298,0,16298,611279,5673,0
2001,3,1,2,1,1,1,3,20,0,3,3,23,0,0,0,0,0,0,0,-30092,8697,1233212,0,0,0,0,0,0,0,0,0,0,6,4,9173,0,1270653,0,0,0,0,0,0,0,0,1233212,0,0,3062,0,246642,2786,10659,13522,0,0,-43552,-46614,20,20,20,19.95,1,2,3,901,0,1,0,17,4404,0,0,0,4977,0,0,1716,0,TO,TO,1457725,0,66428,0,21031,21031,30092,0,31441,1479854,0,0
2000,2,0,1,1,8,0,4,18,0,3,3,18,0,0,0,0,0,0,0,-104.84,104.84,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-524,-524,0,20.04,0,20.04,0,25,2,914,0,0,0,11,0,0,0,0,0,0,0,0,0,,UNKNOWN,0,0,1033,1033,-1033,-1033,105,0,105,0,0,0
2003,2,1,1,1,A,0,4,35,0,3,3,2,0,0,0,0,0,0,0,-6464,1291,0,0,1291,1291,0,0,0,0,0,0,0,5,1,0,0,5107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5173,0,0,0,-6456,-6456,0,19.98,0,20,0,25,2,909,0,1,1,8,0,6887,0,0,0,0,0,0,0,PC,PC,0,0,0,0,-3587,-3587,6464,0,6464,0,0,0
2003,2,1,1,1,A,0,4,35,0,3,3,2,0,0,0,0,0,0,0,-1686,1686,63050,0,4228,4228,0,0,0,0,0,0,0,5,2,0,0,3436,0,0,0,0,0,0,0,100,63050,0,415,548,0,2542,5578,5578,0,0,0,33210,32147,4.03,14.12,4.03,13.68,0,24,2,913,0,0,1,8,0,0,0,0,0,0,0,0,0,FR,FR,63050,63150,37065,60634,2516,2516,1686,0,1686,65692,100,0
2000,2,0,1,1,1,0,4,18.55,0,0,0,29,3,0,0,0,0,0,0,-28285.31,17224.35,389978.15,0,0,0,0,0,0,0,0,0,0,5,3,3412,22272,105303,0,0,0,0,121360,0,0,0,389978,888,96,3791,0,21328,972,12033,0,0,0,-86618,57365,20,19.95,5.47,11.59,0,25,3,907,1,1,0,5,29140,0,0,0,0,0,0,0,0,VI,VI,0,0,0,0,47601,47601,28285,25823,3434,411307,0,0
2001,6,0,1,1,1,0,3,54,0,3,3,20,4,0,0,0,0,0,0,-706852,38241,40593418,40593418,0,0,1,0,0,0,0,0,0,I,7,1573743,763572,11981352,16741,15783,3157,11299422,6282108,0,1868,6837,40593418,196920,14116,265242,0,3269366,516457,1185068,0,0,0,-623114,8917021,20,19.98,7.85,10.44,0,2,2,909,1,0,0,6,0,1418293,0,0,0,264,0,0,412,MO,MO,41660429,0,9894316,0,-871452,-871452,706852,0,706852,43785124,6837,0
